created_at,favorite_count,quote_count,reply_count,retweet_count,username,tweet_url,full_text,Label,cleaning,case_folding,tokenize,stopword,stemming,normalized,text_for_tfidf,tfidf_per_word
Sat Oct 29 02:32:02 +0000 2022,1,0,0,0,jawapos,https://x.com/jawapos/status/1586184052473622528,Deteksi dini benjolan peluang kanker payudara sembuh 90 Persen,positif,Deteksi dini benjolan peluang kanker payudara sembuh 90 Persen,deteksi dini benjolan peluang kanker payudara sembuh 90 persen,"['deteksi', 'dini', 'benjolan', 'peluang', 'kanker', 'payudara', 'sembuh', '90', 'persen']","['deteksi', 'benjolan', 'peluang', 'kanker', 'payudara', 'sembuh', '90', 'persen']","['deteksi', 'benjol', 'peluang', 'kanker', 'payudara', 'sembuh', '90', 'persen']","['deteksi', 'benjol', 'peluang', 'kanker', 'payudara', 'sembuh', '90', 'persen']",deteksi benjol peluang kanker payudara sembuh 90 persen,"[0.19947778906820834, 0.3153381614407248, 0.3957919537779332, 0.09390628797842587, 0.07739545967449547, 0.22642399274539, 0.48416783645361, 0.3594745446735709]"
Fri Nov 18 15:20:49 +0000 2022,203,8,45,277,spill_buy,https://x.com/spill_buy/status/1593625281281265664,Mari bantu ibu saya melawan kanker payudara. Mohon Bantu donasi,negatif,Mari bantu ibu saya melawan kanker payudara Mohon Bantu donasi,mari bantu ibu saya melawan kanker payudara mohon bantu donasi,"['mari', 'bantu', 'ibu', 'saya', 'melawan', 'kanker', 'payudara', 'mohon', 'bantu', 'donasi']","['mari', 'bantu', 'melawan', 'kanker', 'payudara', 'mohon', 'bantu', 'donasi']","['mari', 'bantu', 'lawan', 'kanker', 'payudara', 'mohon', 'bantu', 'donasi']","['mari', 'bantu', 'lawan', 'kanker', 'payudara', 'mohon', 'bantu', 'donasi']",mari bantu lawan kanker payudara mohon bantu donasi,"[0.29934778150080055, 0.28730924571876904, 0.22498007090933314, 0.09390628797842587, 0.07739545967449547, 0.32398493898402864, 0.28730924571876904, 0.2683196890244595]"
Fri Nov 18 09:19:54 +0000 2022,0,0,0,1,dinkesJKT,https://x.com/dinkesJKT/status/1593534450675363840,Sampai saat ini penyebab pasti kanker payudara belum diketahui. Namun perlu diketahui apa saja faktor-faktor risiko yang dapat meningkatkan terjadinya kanker payudara. Apa saja? Mari baca selengkapnya pada infografis diatas,positif,Sampai saat ini penyebab pasti kanker payudara belum diketahui Namun perlu diketahui apa saja faktorfaktor risiko yang dapat meningkatkan terjadinya kanker payudara Apa saja Mari baca selengkapnya pada infografis diatas,sampai saat ini penyebab pasti kanker payudara belum diketahui namun perlu diketahui apa saja faktorfaktor risiko yang dapat meningkatkan terjadinya kanker payudara apa saja mari baca selengkapnya pada infografis diatas,"['sampai', 'saat', 'ini', 'penyebab', 'pasti', 'kanker', 'payudara', 'belum', 'diketahui', 'namun', 'perlu', 'diketahui', 'apa', 'saja', 'faktorfaktor', 'risiko', 'yang', 'dapat', 'meningkatkan', 'terjadinya', 'kanker', 'payudara', 'apa', 'saja', 'mari', 'baca', 'selengkapnya', 'pada', 'infografis', 'diatas']","['penyebab', 'kanker', 'payudara', 'faktorfaktor', 'risiko', 'meningkatkan', 'kanker', 'payudara', 'mari', 'baca', 'selengkapnya', 'infografis', 'diatas']","['sebab', 'kanker', 'payudara', 'faktorfaktor', 'risiko', 'tingkat', 'kanker', 'payudara', 'mari', 'baca', 'lengkap', 'infografis', 'atas']","['sebab', 'kanker', 'payudara', 'faktorfaktor', 'risiko', 'tingkat', 'kanker', 'payudara', 'mari', 'baca', 'lengkap', 'infografis', 'atas']",sebab kanker payudara faktorfaktor risiko tingkat kanker payudara mari baca lengkap infografis atas,"[0.27092726881222656, 0.09390628797842587, 0.07739545967449547, 0.45759346579557847, 0.22093357200688113, 0.21600645718468658, 0.09390628797842587, 0.07739545967449547, 0.29934778150080055, 0.2298341608932801, 0.2974653433008615, 0.3690828338318015, 0.2964373566170664]"
Tue Nov 01 10:05:04 +0000 2022,0,0,0,0,jpnncom,https://x.com/jpnncom/status/1587385223477882880,Dokter Andy dari National Hospital menyebutkan kanker payudara juga bisa menyerang kaum laki-laki.,positif,Dokter Andy dari National Hospital menyebutkan kanker payudara juga bisa menyerang kaum lakilaki,dokter andy dari national hospital menyebutkan kanker payudara juga bisa menyerang kaum lakilaki,"['dokter', 'andy', 'dari', 'national', 'hospital', 'menyebutkan', 'kanker', 'payudara', 'juga', 'bisa', 'menyerang', 'kaum', 'lakilaki']","['dokter', 'andy', 'national', 'hospital', 'kanker', 'payudara', 'menyerang', 'kaum', 'lakilaki']","['dokter', 'andy', 'national', 'hospital', 'kanker', 'payudara', 'serang', 'kaum', 'lakilaki']","['dokter', 'andy', 'national', 'hospital', 'kanker', 'payudara', 'serang', 'kaum', 'lakilaki']",dokter andy national hospital kanker payudara serang kaum lakilaki,"[0.18066748043215114, 0.4746342960709843, 0.3477270158144491, 0.25559348400723075, 0.09390628797842587, 0.07739545967449547, 0.3898334664610273, 0.3295983965262071, 0.4284457361023739]"
Mon Oct 31 09:03:56 +0000 2022,2,0,0,0,prosehat,https://x.com/prosehat/status/1587007452914282497,Memeriksakan kesehatan walaupun tidak ada gejala atau keluhan apapun dapat meminimalisir penyakit. Termasuk payudara yang harus dideteksi lebih dini dengan SADARI (Pemeriksaan Payudara Sendiri) agar tidak menimbulkan kanker payudara.,positif,Memeriksakan kesehatan walaupun tidak ada gejala atau keluhan apapun dapat meminimalisir penyakit Termasuk payudara yang harus dideteksi lebih dini dengan SADARI Pemeriksaan Payudara Sendiri agar tidak menimbulkan kanker payudara,memeriksakan kesehatan walaupun tidak ada gejala atau keluhan apapun dapat meminimalisir penyakit termasuk payudara yang harus dideteksi lebih dini dengan sadari pemeriksaan payudara sendiri agar tidak menimbulkan kanker payudara,"['memeriksakan', 'kesehatan', 'walaupun', 'tidak', 'ada', 'gejala', 'atau', 'keluhan', 'apapun', 'dapat', 'meminimalisir', 'penyakit', 'termasuk', 'payudara', 'yang', 'harus', 'dideteksi', 'lebih', 'dini', 'dengan', 'sadari', 'pemeriksaan', 'payudara', 'sendiri', 'agar', 'tidak', 'menimbulkan', 'kanker', 'payudara']","['memeriksakan', 'kesehatan', 'gejala', 'keluhan', 'apapun', 'meminimalisir', 'penyakit', 'payudara', 'dideteksi', 'sadari', 'pemeriksaan', 'payudara', 'menimbulkan', 'kanker', 'payudara']","['periksa', 'sehat', 'gejala', 'keluh', 'apa', 'meminimalisir', 'sakit', 'payudara', 'deteksi', 'sadar', 'periksa', 'payudara', 'timbul', 'kanker', 'payudara']","['periksa', 'sehat', 'gejala', 'keluh', 'apa', 'meminimalisir', 'sakit', 'payudara', 'deteksi', 'sadar', 'periksa', 'payudara', 'timbul', 'kanker', 'payudara']",periksa sehat gejala keluh apa meminimalisir sakit payudara deteksi sadar periksa payudara timbul kanker payudara,"[0.29004405195606514, 0.19218522072500094, 0.32877637531306, 0.3929665129006756, 0.31285586299140566, 0.4290520019939784, 0.17878135647325652, 0.07739545967449547, 0.19947778906820834, 0.25736756450772913, 0.29004405195606514, 0.07739545967449547, 0.36533136820371537, 0.09390628797842587, 0.07739545967449547]"
Mon Oct 24 16:55:00 +0000 2022,0,0,0,0,LaLigaID,https://x.com/LaLigaID/status/1584589284119486464,Kubu RCCelta melakukan kampanye ActitudRosa yang merupakan simbol memerangi kanker payudara se-dunia di deretan kostum terbarunya. ️,positif,Kubu RCCelta melakukan kampanye ActitudRosa yang merupakan simbol memerangi kanker payudara sedunia di deretan kostum terbarunya,kubu rccelta melakukan kampanye actitudrosa yang merupakan simbol memerangi kanker payudara sedunia di deretan kostum terbarunya,"['kubu', 'rccelta', 'melakukan', 'kampanye', 'actitudrosa', 'yang', 'merupakan', 'simbol', 'memerangi', 'kanker', 'payudara', 'sedunia', 'di', 'deretan', 'kostum', 'terbarunya']","['kubu', 'rccelta', 'kampanye', 'actitudrosa', 'simbol', 'memerangi', 'kanker', 'payudara', 'sedunia', 'deretan', 'kostum', 'terbarunya']","['kubu', 'rccelta', 'kampanye', 'actitudrosa', 'simbol', 'rang', 'kanker', 'payudara', 'dunia', 'deret', 'kostum', 'baru']","['kubu', 'rccelta', 'kampanye', 'actitudrosa', 'simbol', 'rang', 'kanker', 'payudara', 'dunia', 'deret', 'kostum', 'baru']",kubu rccelta kampanye actitudrosa simbol rang kanker payudara dunia deret kostum baru,"[0.3383510094983735, 0.358302699428579, 0.22325505577769728, 0.358302699428579, 0.358302699428579, 0.26630908278475074, 0.09390628797842587, 0.07739545967449547, 0.23374512433646394, 0.358302699428579, 0.3537582239134739, 0.3203813478976457]"
Wed Nov 02 04:25:24 +0000 2022,0,0,0,0,hypeabisid,https://x.com/hypeabisid/status/1587662133277659138,Cegah Kanker Payudara dengan Mengenali Risikonya,positif,Cegah Kanker Payudara dengan Mengenali Risikonya,cegah kanker payudara dengan mengenali risikonya,"['cegah', 'kanker', 'payudara', 'dengan', 'mengenali', 'risikonya']","['cegah', 'kanker', 'payudara', 'mengenali', 'risikonya']","['cegah', 'kanker', 'payudara', 'nali', 'risiko']","['cegah', 'kanker', 'payudara', 'nali', 'risiko']",cegah kanker payudara nali risiko,"[0.24243777162355487, 0.09390628797842587, 0.07739545967449547, 0.49150930067712995, 0.22093357200688113]"
Tue Nov 01 03:59:10 +0000 2022,0,0,0,0,jawapos,https://x.com/jawapos/status/1587293144848420865,Mengenal Lebih Dekat Kanker Payudara,positif,Mengenal Lebih Dekat Kanker Payudara,mengenal lebih dekat kanker payudara,"['mengenal', 'lebih', 'dekat', 'kanker', 'payudara']","['mengenal', 'kanker', 'payudara']","['kenal', 'kanker', 'payudara']","['kenal', 'kanker', 'payudara']",kenal kanker payudara,"[0.3263462938472351, 0.09390628797842587, 0.07739545967449547]"
Thu Nov 10 02:01:24 +0000 2022,0,0,8,0,BaseAnakFK,https://x.com/BaseAnakFK/status/1590524996450820097,Dok Tolong saranin buat cek dini kanker payudara dimana dan bagaimana ya? Sender Mahasiswaa Baru pada saat  belajar patologi dijelasin tentang benjolan dan pas sender cek di bagian tubuh ternyata di bagian payudara terasa ada seperti bakso benjolannya kalau ditekan. Sender bingung mau cek,positif,Dok Tolong saranin buat cek dini kanker payudara dimana dan bagaimana ya Sender Mahasiswaa Baru pada saat  belajar patologi dijelasin tentang benjolan dan pas sender cek di bagian tubuh ternyata di bagian payudara terasa ada seperti bakso benjolannya kalau ditekan Sender bingung mau cek,dok tolong saranin buat cek dini kanker payudara dimana dan bagaimana ya sender mahasiswaa baru pada saat  belajar patologi dijelasin tentang benjolan dan pas sender cek di bagian tubuh ternyata di bagian payudara terasa ada seperti bakso benjolannya kalau ditekan sender bingung mau cek,"['dok', 'tolong', 'saranin', 'buat', 'cek', 'dini', 'kanker', 'payudara', 'dimana', 'dan', 'bagaimana', 'ya', 'sender', 'mahasiswaa', 'baru', 'pada', 'saat', 'belajar', 'patologi', 'dijelasin', 'tentang', 'benjolan', 'dan', 'pas', 'sender', 'cek', 'di', 'bagian', 'tubuh', 'ternyata', 'di', 'bagian', 'payudara', 'terasa', 'ada', 'seperti', 'bakso', 'benjolannya', 'kalau', 'ditekan', 'sender', 'bingung', 'mau', 'cek']","['dok', 'tolong', 'saranin', 'cek', 'kanker', 'payudara', 'dimana', 'ya', 'sender', 'mahasiswaa', 'belajar', 'patologi', 'dijelasin', 'benjolan', 'pas', 'sender', 'cek', 'tubuh', 'payudara', 'bakso', 'benjolannya', 'ditekan', 'sender', 'bingung', 'cek']","['dok', 'tolong', 'saranin', 'cek', 'kanker', 'payudara', 'mana', 'ya', 'sender', 'mahasiswaa', 'ajar', 'patologi', 'dijelasin', 'benjol', 'pas', 'sender', 'cek', 'tubuh', 'payudara', 'bakso', 'benjol', 'tekan', 'sender', 'bingung', 'cek']","['dok', 'tolong', 'saranin', 'cek', 'kanker', 'payudara', 'mana', 'ya', 'sender', 'mahasiswaa', 'ajar', 'patologi', 'dijelasin', 'benjol', 'pas', 'sender', 'cek', 'tubuh', 'payudara', 'bakso', 'benjol', 'tekan', 'sender', 'bingung', 'cek']",dok tolong saranin cek kanker payudara mana ya sender mahasiswaa ajar patologi dijelasin benjol pas sender cek tubuh payudara bakso benjol tekan sender bingung cek,"[0.5613823632480299, 0.26797519378488677, 0.20266993460377336, 0.3006265033423591, 0.09390628797842587, 0.07739545967449547, 0.4553503942890637, 0.21662785684360894, 0.3820137055995116, 0.21567401626508853, 0.22715819483351332, 0.19866514941838542, 0.24771761874685316, 0.3153381614407248, 0.20917176994600958, 0.3820137055995116, 0.3006265033423591, 0.2424677326694263, 0.07739545967449547, 0.3132893328482649, 0.3153381614407248, 0.2793838828097896, 0.3820137055995116, 0.2596411352716011, 0.3006265033423591]"
Sat Nov 12 15:57:23 +0000 2022,1,0,3,0,shliebtdich,https://x.com/shliebtdich/status/1591460156877197312,semoga ibu saya tenang di alam sana ya 2 tahun lawan kanker payudara itu tidak mudah. sekarang sudah tidak merasakan sakit lagi ya;,negatif,semoga ibu saya tenang di alam sana ya 2 tahun lawan kanker payudara itu tidak mudah sekarang sudah tidak merasakan sakit lagi ya,semoga ibu saya tenang di alam sana ya 2 tahun lawan kanker payudara itu tidak mudah sekarang sudah tidak merasakan sakit lagi ya,"['semoga', 'ibu', 'saya', 'tenang', 'di', 'alam', 'sana', 'ya', '2', 'tahun', 'lawan', 'kanker', 'payudara', 'itu', 'tidak', 'mudah', 'sekarang', 'sudah', 'tidak', 'merasakan', 'sakit', 'lagi', 'ya']","['semoga', 'tenang', 'alam', 'ya', '2', 'lawan', 'kanker', 'payudara', 'mudah', 'merasakan', 'sakit', 'ya']","['moga', 'tenang', 'alam', 'ya', '2', 'lawan', 'kanker', 'payudara', 'mudah', 'rasa', 'sakit', 'ya']","['moga', 'tenang', 'alam', 'ya', '2', 'lawan', 'kanker', 'payudara', 'mudah', 'rasa', 'sakit', 'ya']",moga tenang alam ya 2 lawan kanker payudara mudah rasa sakit ya,"[0.2693134460850666, 0.3344233366068843, 0.2924843179631281, 0.21662785684360894, 0, 0.22498007090933314, 0.09390628797842587, 0.07739545967449547, 0.30062685640735337, 0.33570916559100145, 0.17878135647325652, 0.21662785684360894]"
Wed Oct 26 07:15:48 +0000 2022,0,0,0,0,jawapos,https://x.com/jawapos/status/1585168299603611648,Mitos dan Fakta Seputar Kanker Payudara,positif,Mitos dan Fakta Seputar Kanker Payudara,mitos dan fakta seputar kanker payudara,"['mitos', 'dan', 'fakta', 'seputar', 'kanker', 'payudara']","['mitos', 'fakta', 'seputar', 'kanker', 'payudara']","['mitos', 'fakta', 'putar', 'kanker', 'payudara']","['mitos', 'fakta', 'putar', 'kanker', 'payudara']",mitos fakta putar kanker payudara,"[0.3896361140918302, 0.3172985688482467, 0.36325496296694965, 0.09390628797842587, 0.07739545967449547]"
Thu Nov 10 23:37:13 +0000 2022,2,0,0,0,republikaonline,https://x.com/republikaonline/status/1590851100432683009,"WHO (World Health Organization) mencatat sebanyak 2,3 juta perempuan di dunia menderita kanker payudara. ",negatif,WHO World Health Organization mencatat sebanyak 23 juta perempuan di dunia menderita kanker payudara,who world health organization mencatat sebanyak 23 juta perempuan di dunia menderita kanker payudara,"['who', 'world', 'health', 'organization', 'mencatat', 'sebanyak', '23', 'juta', 'perempuan', 'di', 'dunia', 'menderita', 'kanker', 'payudara']","['who', 'world', 'health', 'organization', 'mencatat', '23', 'juta', 'perempuan', 'dunia', 'menderita', 'kanker', 'payudara']","['who', 'world', 'health', 'organization', 'catat', '23', 'juta', 'perempuan', 'dunia', 'derita', 'kanker', 'payudara']","['who', 'world', 'health', 'organization', 'catat', '23', 'juta', 'perempuan', 'dunia', 'derita', 'kanker', 'payudara']",who world health organization catat 23 juta perempuan dunia derita kanker payudara,"[0.2903410890332557, 0.3531739329031723, 0.2928256078703505, 0.35072582768789895, 0.33610161631901403, 0.4066979335194921, 0.3010037972171839, 0.2275136982751969, 0.23374512433646394, 0.26593791078421564, 0.09390628797842587, 0.07739545967449547]"
Mon Oct 31 06:10:16 +0000 2022,1,0,0,0,kumparan,https://x.com/kumparan/status/1586963746844737536,Kanker payudara masih menduduki peringkat pertama baik di dunia maupun di Indonesia sebagai penyumbang kematian pertama akibat kanker.,negatif,Kanker payudara masih menduduki peringkat pertama baik di dunia maupun di Indonesia sebagai penyumbang kematian pertama akibat kanker,kanker payudara masih menduduki peringkat pertama baik di dunia maupun di indonesia sebagai penyumbang kematian pertama akibat kanker,"['kanker', 'payudara', 'masih', 'menduduki', 'peringkat', 'pertama', 'baik', 'di', 'dunia', 'maupun', 'di', 'indonesia', 'sebagai', 'penyumbang', 'kematian', 'pertama', 'akibat', 'kanker']","['kanker', 'payudara', 'menduduki', 'peringkat', 'dunia', 'indonesia', 'penyumbang', 'kematian', 'akibat', 'kanker']","['kanker', 'payudara', 'duduk', 'peringkat', 'dunia', 'indonesia', 'sumbang', 'mati', 'akibat', 'kanker']","['kanker', 'payudara', 'duduk', 'peringkat', 'dunia', 'indonesia', 'sumbang', 'mati', 'akibat', 'kanker']",kanker payudara duduk peringkat dunia indonesia sumbang mati akibat kanker,"[0.09390628797842587, 0.07739545967449547, 0.44998683313712284, 0.3999265788878915, 0.23374512433646394, 0.22451998245947968, 0.37603862731545673, 0.2481119456919875, 0.26972848914225733, 0.09390628797842587]"
Tue Nov 15 08:07:39 +0000 2022,0,0,0,2,republikaonline,https://x.com/republikaonline/status/1592429107358629889,Pengobatan kanker payudara stadium awal bisa berhasil dengan sangat baik.,positif,Pengobatan kanker payudara stadium awal bisa berhasil dengan sangat baik,pengobatan kanker payudara stadium awal bisa berhasil dengan sangat baik,"['pengobatan', 'kanker', 'payudara', 'stadium', 'awal', 'bisa', 'berhasil', 'dengan', 'sangat', 'baik']","['pengobatan', 'kanker', 'payudara', 'stadium', 'berhasil']","['obat', 'kanker', 'payudara', 'stadium', 'hasil']","['obat', 'kanker', 'payudara', 'stadium', 'hasil']",obat kanker payudara stadium hasil,"[0.22590290685800957, 0.09390628797842587, 0.07739545967449547, 0.26994927940449986, 0.27839057803242423]"
Wed Oct 26 08:47:50 +0000 2022,0,0,0,0,republikaonline,https://x.com/republikaonline/status/1585191462828134401,Angka kejadian kanker payudara sebetulnya lebih tinggi dibandingkan kanker serviks.,negatif,Angka kejadian kanker payudara sebetulnya lebih tinggi dibandingkan kanker serviks,angka kejadian kanker payudara sebetulnya lebih tinggi dibandingkan kanker serviks,"['angka', 'kejadian', 'kanker', 'payudara', 'sebetulnya', 'lebih', 'tinggi', 'dibandingkan', 'kanker', 'serviks']","['angka', 'kejadian', 'kanker', 'payudara', 'dibandingkan', 'kanker', 'serviks']","['angka', 'jadi', 'kanker', 'payudara', 'banding', 'kanker', 'serviks']","['angka', 'jadi', 'kanker', 'payudara', 'banding', 'kanker', 'serviks']",angka jadi kanker payudara banding kanker serviks,"[0.28667430219853307, 0.27044420921512297, 0.09390628797842587, 0.07739545967449547, 0.41903551102713493, 0.09390628797842587, 0.2625319903199897]"
Fri Nov 04 09:34:03 +0000 2022,0,0,0,0,kumparan,https://x.com/kumparan/status/1588464582498332672,AIA dorong pencegahan dini kanker payudara melalui program Periksa AIA. Inisiatif ini dijalankan dengan memberikan 1.500 pemeriksaan mamografi dan USG gratis untuk masyarakat.,positif,AIA dorong pencegahan dini kanker payudara melalui program Periksa AIA Inisiatif ini dijalankan dengan memberikan 1500 pemeriksaan mamografi dan USG gratis untuk masyarakat,aia dorong pencegahan dini kanker payudara melalui program periksa aia inisiatif ini dijalankan dengan memberikan 1500 pemeriksaan mamografi dan usg gratis untuk masyarakat,"['aia', 'dorong', 'pencegahan', 'dini', 'kanker', 'payudara', 'melalui', 'program', 'periksa', 'aia', 'inisiatif', 'ini', 'dijalankan', 'dengan', 'memberikan', '1500', 'pemeriksaan', 'mamografi', 'dan', 'usg', 'gratis', 'untuk', 'masyarakat']","['aia', 'dorong', 'pencegahan', 'kanker', 'payudara', 'program', 'periksa', 'aia', 'inisiatif', 'dijalankan', '1500', 'pemeriksaan', 'mamografi', 'usg', 'gratis', 'masyarakat']","['aia', 'dorong', 'cegah', 'kanker', 'payudara', 'program', 'periksa', 'aia', 'inisiatif', 'jalan', '1500', 'periksa', 'mamografi', 'usg', 'gratis', 'masyarakat']","['aia', 'dorong', 'cegah', 'kanker', 'payudara', 'program', 'periksa', 'aia', 'inisiatif', 'jalan', '1500', 'periksa', 'mamografi', 'usg', 'gratis', 'masyarakat']",aia dorong cegah kanker payudara program periksa aia inisiatif jalan 1500 periksa mamografi usg gratis masyarakat,"[0.6264604813333122, 0.24266586289425243, 0.24243777162355487, 0.09390628797842587, 0.07739545967449547, 0.27797650382085504, 0.29004405195606514, 0.6264604813333122, 0.3319695336749359, 0.30861899658856623, 0.25300395441306345, 0.29004405195606514, 0.29018932821200805, 0.33459943397596603, 0.28238675836782456, 0.3064112473912622]"
Sun Oct 23 08:27:15 +0000 2022,330,7,8,45,asaibrahim,https://x.com/asaibrahim/status/1584099117130985472,Itulah mengapa seringkali angka keberhasilan pengobatan kanker itu rendah karena keterlambatan diagnosis dan tentu saja keterlambatan pengobatan. Padahal pada banyak kasus kanker jika terdiagnosis di stadium awal banyak yang bisa sembuh dari kanker.,negatif,Itulah mengapa seringkali angka keberhasilan pengobatan kanker itu rendah karena keterlambatan diagnosis dan tentu saja keterlambatan pengobatan Padahal pada banyak kasus kanker jika terdiagnosis di stadium awal banyak yang bisa sembuh dari kanker,itulah mengapa seringkali angka keberhasilan pengobatan kanker itu rendah karena keterlambatan diagnosis dan tentu saja keterlambatan pengobatan padahal pada banyak kasus kanker jika terdiagnosis di stadium awal banyak yang bisa sembuh dari kanker,"['itulah', 'mengapa', 'seringkali', 'angka', 'keberhasilan', 'pengobatan', 'kanker', 'itu', 'rendah', 'karena', 'keterlambatan', 'diagnosis', 'dan', 'tentu', 'saja', 'keterlambatan', 'pengobatan', 'padahal', 'pada', 'banyak', 'kasus', 'kanker', 'jika', 'terdiagnosis', 'di', 'stadium', 'awal', 'banyak', 'yang', 'bisa', 'sembuh', 'dari', 'kanker']","['seringkali', 'angka', 'keberhasilan', 'pengobatan', 'kanker', 'rendah', 'keterlambatan', 'diagnosis', 'keterlambatan', 'pengobatan', 'kanker', 'terdiagnosis', 'stadium', 'sembuh', 'kanker']","['seringkali', 'angka', 'hasil', 'obat', 'kanker', 'rendah', 'lambat', 'diagnosis', 'lambat', 'obat', 'kanker', 'diagnosis', 'stadium', 'sembuh', 'kanker']","['seringkali', 'angka', 'hasil', 'obat', 'kanker', 'rendah', 'lambat', 'diagnosis', 'lambat', 'obat', 'kanker', 'diagnosis', 'stadium', 'sembuh', 'kanker']",seringkali angka hasil obat kanker rendah lambat diagnosis lambat obat kanker diagnosis stadium sembuh kanker,"[0.3862438740550544, 0.28667430219853307, 0.27839057803242423, 0.22590290685800957, 0.09390628797842587, 0.30273579944480183, 0.3529326894554336, 0.2695895867839027, 0.3529326894554336, 0.22590290685800957, 0.09390628797842587, 0.2695895867839027, 0.26994927940449986, 0.22642399274539, 0.09390628797842587]"
